600010 包钢股份 日线
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
12/07/2011	4.27	4.28	4.22	4.24	18238912	78135520.000
12/08/2011	4.27	4.63	4.25	4.42	78790830	351619168.000
12/09/2011	4.32	4.36	4.26	4.29	34622888	150197616.000
12/12/2011	4.29	4.30	4.19	4.25	19704932	83845784.000
12/13/2011	4.20	4.22	3.97	4.04	33429309	137792576.000
12/14/2011	3.97	4.06	3.92	3.94	25591749	102761960.000
12/15/2011	3.91	3.91	3.73	3.76	32539897	124537872.000
12/16/2011	3.78	3.86	3.72	3.84	26916383	102726360.000
12/19/2011	3.83	3.85	3.67	3.83	28138936	106562280.000
12/20/2011	3.81	3.91	3.79	3.84	33554539	130440976.000
12/21/2011	3.87	3.88	3.66	3.67	31254687	118996480.000
12/22/2011	3.64	3.78	3.50	3.69	42371971	154382624.000
12/23/2011	3.65	3.79	3.63	3.71	25137730	94114720.000
12/26/2011	3.67	4.08	3.65	4.08	73308433	297684864.000
12/27/2011	4.12	4.15	4.03	4.05	104011848	428071680.000
12/28/2011	4.04	4.14	3.93	4.13	73692047	301209984.000
12/29/2011	4.07	4.12	3.99	4.01	50925019	207822544.000
12/30/2011	4.02	4.15	3.97	4.09	44608120	183238224.000
01/04/2012	4.12	4.25	4.06	4.12	67255953	281269376.000
01/05/2012	4.06	4.22	3.97	4.07	52652482	217733808.000
01/06/2012	4.07	4.39	4.03	4.31	78109216	330535936.000
01/09/2012	4.28	4.46	4.20	4.45	78740646	345722976.000
01/10/2012	4.42	4.59	4.39	4.51	86590815	390380064.000
01/11/2012	4.52	4.96	4.42	4.76	135094519	644093376.000
01/12/2012	4.65	4.89	4.63	4.74	88075879	418826368.000
01/13/2012	4.73	4.85	4.56	4.66	67798897	320906912.000
01/16/2012	4.64	4.64	4.28	4.29	47893536	215000032.000
01/17/2012	4.28	4.72	4.28	4.72	88839599	410674560.000
01/18/2012	4.91	5.07	4.65	4.70	107557455	525013856.000
01/19/2012	4.68	4.84	4.65	4.75	50339072	240272336.000
01/20/2012	4.75	4.81	4.62	4.74	37270776	177205232.000
01/30/2012	4.74	4.84	4.65	4.72	34805857	166299488.000
01/31/2012	4.72	4.85	4.68	4.84	50176643	242252576.000
02/01/2012	4.82	4.84	4.67	4.70	44889620	214526240.000
02/02/2012	4.69	4.81	4.68	4.80	39608414	188610816.000
02/03/2012	4.78	4.82	4.69	4.80	44379840	213249904.000
02/06/2012	4.79	4.85	4.72	4.79	38063649	183745616.000
02/07/2012	4.79	4.79	4.60	4.66	42076412	198050416.000
02/08/2012	4.65	4.91	4.62	4.87	88088154	427292320.000
02/09/2012	4.85	4.93	4.79	4.85	79224880	387559424.000
02/10/2012	4.85	5.33	4.82	5.05	123971668	632003008.000
02/13/2012	4.96	5.08	4.91	5.01	59015691	296212736.000
02/14/2012	5.01	5.04	4.94	4.98	34194478	171384480.000
02/15/2012	4.97	5.10	4.95	5.06	55851792	283982976.000
02/16/2012	5.03	5.11	4.95	5.02	47511864	239944528.000
02/17/2012	5.05	5.07	4.95	4.96	35171509	176178784.000
02/20/2012	5.05	5.09	4.92	4.93	38612251	193701760.000
02/21/2012	4.93	4.97	4.80	4.96	41216320	202836160.000
02/22/2012	4.95	5.03	4.91	5.00	45804934	229128320.000
02/23/2012	5.00	5.15	4.99	5.06	86567601	442619168.000
02/24/2012	5.07	5.09	4.99	5.08	66559746	338114656.000
02/27/2012	5.12	5.30	5.07	5.13	127972457	666565760.000
02/28/2012	5.11	5.25	5.06	5.20	88340800	456791680.000
02/29/2012	5.17	5.37	5.10	5.23	117606369	621876160.000
03/01/2012	5.18	5.27	5.13	5.17	59099142	308348864.000
03/02/2012	5.15	5.23	5.14	5.21	61277064	319151040.000
03/05/2012	5.21	5.23	5.13	5.15	54814243	284575008.000
03/06/2012	5.13	5.14	4.99	5.01	58737131	298115072.000
03/07/2012	4.96	5.07	4.87	4.97	48773043	243665664.000
03/08/2012	4.95	5.20	4.95	5.09	90539022	463521152.000
03/09/2012	5.10	5.16	5.04	5.12	55220109	282878176.000
03/12/2012	5.10	5.23	5.09	5.19	77055225	400370112.000
03/13/2012	5.17	5.18	5.09	5.16	45918728	236689840.000
03/14/2012	5.17	5.68	5.16	5.68	423901606	2383247872.000
03/15/2012	5.62	5.80	5.40	5.49	281515068	1592300416.000
03/16/2012	5.47	5.73	5.37	5.68	176597527	993126336.000
03/19/2012	5.62	6.25	5.60	6.25	309455647	1871849088.000
03/20/2012	6.27	6.88	6.21	6.82	450355931	3014702080.000
03/21/2012	6.90	7.03	6.47	6.73	262999923	1786242048.000
03/22/2012	6.65	6.75	6.49	6.66	153175399	1017936512.000
03/23/2012	6.56	7.12	6.52	6.76	257675381	1768143488.000
03/26/2012	6.66	6.74	6.22	6.57	175614431	1141945344.000
03/27/2012	6.52	6.69	6.47	6.48	138153732	913809856.000
03/28/2012	6.38	6.39	5.98	6.02	162691597	1006717760.000
03/29/2012	5.95	6.35	5.89	6.18	193195545	1186628992.000
03/30/2012	6.19	6.22	5.67	5.92	134498148	809530368.000
04/05/2012	5.85	6.25	5.78	6.24	141114340	860119936.000
04/06/2012	6.27	6.72	6.23	6.36	186235885	1208212992.000
04/09/2012	6.27	6.62	6.25	6.44	131890138	858136512.000
04/10/2012	6.37	6.47	6.05	6.46	123982505	780960384.000
04/11/2012	6.31	6.45	6.22	6.38	79579286	507239936.000
04/12/2012	6.40	6.46	6.23	6.39	102272996	653110912.000
04/16/2012	6.30	6.41	6.14	6.19	99613171	623570624.000
04/17/2012	6.15	6.21	6.02	6.04	89532014	548035584.000
04/18/2012	6.05	6.39	6.05	6.29	118928290	744409152.000
04/19/2012	6.26	6.29	6.08	6.12	92090370	569777600.000
04/20/2012	6.10	6.17	6.07	6.13	62267675	383129344.000
04/23/2012	6.09	6.21	6.04	6.08	66596641	409149376.000
04/24/2012	6.03	6.05	5.77	5.89	98828719	585763648.000
04/25/2012	5.80	6.22	5.75	6.13	116712358	703230784.000
04/26/2012	6.10	6.15	5.96	6.00	76443052	463238560.000
04/27/2012	5.98	6.10	5.95	6.00	54763868	331979680.000
05/02/2012	6.06	6.39	6.02	6.21	165008504	1031113024.000
05/03/2012	6.22	6.34	6.17	6.21	89389186	560581888.000
05/04/2012	6.21	6.52	6.18	6.48	178111586	1144284416.000
05/07/2012	6.42	6.55	6.32	6.46	116141787	747784320.000
05/08/2012	6.45	6.77	6.25	6.56	132552218	859969280.000
05/09/2012	6.45	6.54	6.27	6.28	99838825	642060736.000
05/10/2012	6.25	6.91	6.22	6.91	334058050	2283766784.000
05/11/2012	6.97	7.18	6.68	6.83	250268384	1751275648.000
05/14/2012	6.82	6.88	6.47	6.55	221257306	1465144704.000
05/15/2012	6.44	6.44	6.29	6.41	92502106	591010368.000
05/16/2012	6.39	6.60	6.33	6.42	111769134	729179136.000
05/17/2012	6.42	6.58	6.08	6.39	115475489	728076480.000
05/18/2012	6.30	6.50	6.21	6.26	69232691	439354112.000
05/21/2012	6.29	6.49	6.23	6.36	74687876	475691648.000
05/22/2012	6.41	6.45	6.31	6.40	50742370	322955488.000
05/23/2012	6.39	6.42	6.15	6.24	79137083	495511136.000
05/24/2012	6.21	6.27	6.13	6.18	50722191	313904096.000
05/25/2012	6.17	6.33	6.13	6.17	69150844	430882976.000
05/28/2012	6.18	6.24	6.02	6.20	68204850	418749568.000
05/29/2012	6.24	6.57	6.19	6.45	162094358	1045283264.000
05/30/2012	6.40	6.47	6.32	6.36	76806104	489154880.000
05/31/2012	6.30	6.41	6.26	6.33	48980211	310315904.000
06/01/2012	6.40	6.57	6.37	6.44	99346640	643860672.000
06/04/2012	6.35	6.50	6.27	6.27	73341575	467072544.000
06/05/2012	6.28	6.33	6.16	6.22	60891741	379658432.000
06/06/2012	6.25	6.30	6.12	6.18	48601484	301035360.000
06/07/2012	6.28	6.35	6.15	6.20	47270126	295094336.000
06/08/2012	6.27	6.27	6.14	6.15	35564579	220033920.000
06/11/2012	6.10	6.23	6.06	6.18	41368405	254106864.000
06/12/2012	6.16	6.19	6.08	6.10	31070188	190773952.000
06/13/2012	6.20	6.20	6.07	6.19	37962539	233005392.000
06/14/2012	6.18	6.29	6.13	6.14	45322888	281467584.000
06/15/2012	6.15	6.19	5.90	6.03	65572055	395461120.000
06/18/2012	6.06	6.10	5.98	6.00	50595520	305197984.000
06/19/2012	6.02	6.04	5.80	5.81	63352054	370551872.000
06/20/2012	5.83	5.91	5.65	5.70	59719542	345661408.000
06/21/2012	5.70	5.74	5.50	5.54	57030729	316582528.000
06/25/2012	5.48	5.48	5.00	5.09	100861450	523685408.000
06/26/2012	5.04	5.14	4.95	5.12	70183838	353969024.000
06/27/2012	5.11	5.16	4.97	5.02	45928094	232390672.000
06/28/2012	5.02	5.06	4.80	4.80	64930795	317400192.000
06/29/2012	4.76	4.91	4.64	4.88	61194190	292987712.000
07/02/2012	4.91	5.02	4.88	4.97	51981071	258126672.000
07/03/2012	4.98	4.99	4.83	4.87	44246649	217262224.000
07/04/2012	4.89	4.91	4.76	4.82	31696735	153001936.000
07/05/2012	4.79	4.79	4.62	4.63	35181234	164077744.000
07/06/2012	4.75	4.93	4.63	4.90	52892963	252696656.000
07/09/2012	4.87	4.94	4.77	4.81	40869073	198723888.000
07/10/2012	4.80	4.86	4.74	4.81	29812102	143755632.000
07/11/2012	4.80	5.18	4.78	5.08	62223692	310974400.000
07/12/2012	5.00	5.16	5.00	5.11	56963918	289534496.000
07/13/2012	5.09	5.34	5.07	5.15	63303076	330351232.000
07/16/2012	5.13	5.18	4.93	4.95	40631874	204598336.000
07/17/2012	4.92	5.03	4.91	5.01	25203398	125404408.000
07/18/2012	5.01	5.09	4.91	5.04	34240053	171425584.000
07/19/2012	5.04	5.14	4.98	5.06	37941776	192414672.000
07/20/2012	5.08	5.11	4.93	4.94	32934438	164600880.000
07/23/2012	4.87	4.91	4.75	4.82	25959120	125218296.000
07/24/2012	4.77	4.98	4.76	4.87	19389594	94757264.000
07/25/2012	4.85	4.89	4.81	4.82	14816831	71720960.000
07/26/2012	4.84	5.29	4.84	5.13	103007830	524441312.000
07/27/2012	5.09	5.18	5.02	5.11	47265853	241551056.000
07/30/2012	5.10	5.16	4.85	4.91	50088774	250071168.000
07/31/2012	4.88	5.06	4.77	5.00	41240387	203061872.000
08/01/2012	4.97	5.15	4.93	5.08	41080574	208180032.000
08/02/2012	5.08	5.24	5.01	5.10	42501767	217748480.000
08/03/2012	5.30	5.49	5.15	5.21	66836092	351446112.000
08/06/2012	5.20	5.73	5.15	5.73	173729356	975389952.000
08/07/2012	5.83	5.99	5.77	5.98	182087593	1070429056.000
08/08/2012	5.99	5.99	5.77	5.80	93277012	546383936.000
08/09/2012	5.77	6.15	5.75	6.06	143966835	858069376.000
08/10/2012	6.10	6.67	5.97	6.32	251878378	1610183168.000
08/13/2012	6.24	6.34	6.00	6.04	134810053	831175168.000
08/14/2012	6.17	6.21	5.81	6.04	114424161	683120448.000
08/15/2012	5.98	6.32	5.91	6.09	138300062	853755072.000
08/16/2012	6.03	6.10	5.80	5.83	86944862	514259392.000
08/17/2012	5.80	6.11	5.80	6.04	93426817	560689344.000
08/20/2012	6.02	6.09	5.87	6.06	72224556	432395008.000
08/21/2012	6.06	6.11	5.87	5.99	95948038	572896256.000
08/22/2012	5.95	5.96	5.78	5.84	79436110	464204768.000
08/23/2012	5.88	6.05	5.83	5.94	89953807	536607104.000
08/24/2012	5.90	5.98	5.74	5.77	75028097	436094208.000
08/27/2012	5.66	5.70	5.20	5.29	108186456	590896320.000
08/28/2012	5.27	5.48	5.26	5.35	61691916	331120480.000
08/29/2012	5.38	5.38	5.08	5.24	81521689	422949088.000
08/30/2012	5.33	5.35	5.04	5.12	64289808	333699712.000
08/31/2012	5.15	5.17	5.08	5.11	35922627	183886880.000
09/03/2012	5.09	5.17	5.00	5.12	48678487	248292128.000
09/04/2012	5.15	5.17	4.96	4.99	63028617	320041952.000
09/05/2012	4.95	4.99	4.78	4.85	81821441	398581984.000
09/06/2012	4.84	4.92	4.82	4.89	42236680	205811200.000
09/07/2012	4.95	5.30	4.92	5.24	133878837	689095744.000
09/10/2012	5.24	5.34	5.15	5.31	95631998	502634784.000
09/11/2012	5.26	5.46	5.23	5.40	82592634	440767744.000
09/12/2012	5.44	5.48	5.30	5.38	80762795	435652224.000
09/13/2012	5.38	5.40	5.25	5.25	51102002	272246720.000
09/14/2012	5.40	5.45	5.31	5.35	62359986	335412768.000
09/17/2012	5.34	5.34	5.11	5.12	49371610	256500400.000
09/18/2012	5.08	5.13	5.02	5.10	34548375	175184832.000
09/19/2012	5.10	5.16	5.05	5.12	26794550	136481776.000
09/20/2012	5.11	5.11	4.91	4.93	35652091	178077888.000
09/21/2012	4.92	5.03	4.88	4.93	26193911	129820200.000
09/24/2012	4.90	5.00	4.80	4.92	33877430	166049168.000
09/25/2012	4.90	5.08	4.89	4.97	37455398	186851040.000
09/26/2012	4.96	5.00	4.85	4.90	24029758	118170408.000
09/27/2012	4.90	5.05	4.86	5.00	42058927	209304096.000
09/28/2012	4.96	5.12	4.95	5.10	50009085	252835296.000
10/08/2012	5.11	5.15	4.98	5.04	34427957	173865488.000
10/09/2012	5.02	5.22	5.00	5.19	58118294	299335520.000
10/10/2012	5.19	5.29	5.11	5.22	56507457	293569696.000
10/11/2012	5.17	5.26	5.11	5.12	38978657	201588208.000
10/12/2012	5.13	5.18	5.02	5.06	31592422	160521952.000
10/15/2012	5.08	5.09	4.94	5.00	29585395	147318512.000
10/16/2012	5.00	5.04	4.96	5.00	19788366	99029856.000
10/17/2012	5.02	5.04	4.93	5.01	29094111	145195920.000
10/18/2012	5.02	5.28	4.99	5.22	92717370	478294208.000
10/19/2012	5.19	5.29	5.17	5.24	62072512	325526176.000
10/22/2012	5.20	5.31	5.17	5.29	51673360	271272960.000
10/23/2012	5.28	5.82	5.26	5.82	207588450	1155352448.000
10/24/2012	5.76	5.90	5.65	5.81	236589283	1366123648.000
10/25/2012	5.76	5.90	5.45	5.70	200205155	1142770688.000
10/26/2012	5.66	5.75	5.49	5.52	128186594	716140480.000
10/29/2012	5.51	5.67	5.41	5.60	132117709	736173824.000
10/30/2012	5.58	6.02	5.50	5.99	235704124	1354146816.000
10/31/2012	5.88	5.99	5.75	5.90	208327082	1216167424.000
11/01/2012	5.84	5.97	5.68	5.75	178586353	1039302272.000
11/02/2012	5.74	5.82	5.50	5.56	137738423	775176256.000
11/05/2012	5.56	5.60	5.44	5.56	61438292	340249664.000
11/06/2012	5.55	5.55	5.40	5.46	57409392	313369344.000
11/07/2012	5.47	5.65	5.46	5.53	75197106	419379680.000
11/08/2012	5.43	5.47	5.16	5.20	76749738	407910272.000
11/09/2012	5.17	5.25	5.14	5.18	36919137	191918384.000
11/12/2012	5.21	5.27	5.12	5.21	37173818	193215408.000
11/13/2012	5.22	5.38	5.18	5.28	64160609	339201440.000
11/14/2012	5.27	5.28	5.14	5.27	40251874	210009312.000
11/15/2012	5.23	5.34	5.15	5.16	42178101	221773968.000
11/16/2012	5.13	5.18	5.06	5.15	30514570	156214048.000
11/19/2012	5.13	5.22	5.12	5.20	24346355	126049488.000
11/20/2012	5.23	5.28	5.15	5.16	30222583	157636272.000
11/21/2012	5.16	5.25	5.05	5.24	38806480	200193472.000
11/22/2012	5.20	5.23	5.13	5.15	21046391	109001472.000
11/23/2012	5.18	5.28	5.15	5.21	30704348	160506704.000
11/26/2012	5.33	5.33	5.21	5.23	33158732	174284304.000
11/27/2012	5.22	5.25	5.06	5.08	36443587	187964352.000
11/28/2012	5.06	5.06	4.63	4.78	72354705	347151296.000
11/29/2012	4.75	4.87	4.72	4.77	39215414	187597680.000
11/30/2012	4.78	4.89	4.74	4.82	29287032	141370640.000
12/03/2012	4.82	4.86	4.54	4.55	46045473	214714112.000
12/04/2012	4.55	4.63	4.38	4.60	52282734	235142368.000
12/05/2012	4.60	4.91	4.54	4.81	68562924	326355840.000
12/06/2012	4.81	4.90	4.74	4.79	36318752	174692848.000
12/07/2012	4.80	4.92	4.75	4.90	56299766	274300992.000
12/10/2012	4.93	5.05	4.89	5.00	57492515	286148544.000
12/11/2012	4.98	5.04	4.92	4.95	45967640	228230688.000
12/12/2012	4.95	5.02	4.88	4.93	39150944	193249824.000
12/13/2012	4.94	4.94	4.78	4.79	39698421	192335440.000
12/14/2012	4.78	5.08	4.77	5.03	80431232	401706240.000
12/17/2012	5.06	5.36	5.04	5.18	106613576	553900288.000
12/18/2012	5.16	5.44	5.08	5.28	115690923	610593600.000
12/19/2012	5.30	5.34	5.20	5.23	69099772	363292768.000
